aru	Arua	Arauan	Latn	Aruá, Arawa, Arawá		
arv	Arbore	Cushitic	Latn			
arw	Arawak	Arawakan	Latn			
arx	Aruá	Tupian		Arua, Aruashi, Aruáshi, Aruachi		
ary	Moroccan Arabic	Arabic	Arab, Latn			Yes
arz	Egyptian Arabic	Arabic	Arab			Yes
asa	Pare	Bantu	Latn	Asu, Asu (Tanzania), Chasu, Kipare, Southern Pare, South Pare		
asb	Assiniboine	Siouan				
asc	Casuarina Coast Asmat					
asd	Asas					
ase	American Sign Language	sign	Sgnw	Ameslan, ASL		
asf	Auslan			Australian Sign Language		
asg	Cishingini					
ash	Abishira	isolate		Tequiraca, Tekiráka, Abishira, Avishiri, Auishiri, Agouisiri, Avirxiri, Abiquira, Abigira, Aiwa, Aewa		
asi	Buruwai					
asj	Nsari	Bantoid		Sari, Saari		
ask	Ashkun	Nuristani				
asl	Asilulu	Central Malayo-Polynesian	Latn			
asn	Xingú Asuriní					
aso	Dano	Trans-New Guinea				
asp	Algerian Sign Language	sign				
asq	Austrian Sign Language	sign				
asr	Asuri	Munda				
ass	Ipulo	Bantoid	Latn			
ast	Asturian	Romance	Latn			
asu	Tocantins Asurini					
asv	Asoa					
asw	Australian Aboriginal Sign Language	sign		Australian Aborigines Sign Language		
asx	Muratayak	Finisterre				
asy	Yaosakor Asmat					
asz	As	Halmahera-Cenderawasih				
ata	Pele-Ata					
atb	Zaiwa					
atc	Atsahuaca	Panoan				
atd	Ata Manobo	Philippine				
ate	Atemble					
atg	Okpela	Edoid	Latn	Ivbie North, Arhe, Ivbie North-Okpela-Arhe		
ati	Attié					
atj	Atikamekw	Algonquian	Latn			
atk	Ati					
atl	Mt. Iraya Agta	Philippine				
atm	Ata					
atn	Ashtiani	Iranian				
ato	Atong	Bantoid		Atoŋ, Atong (Cameroon)		
atp	Pudtol Atta	Philippine				
atq	Aralle-Tabulahan					
atr	Waimiri-Atroari	Cariban				
ats	Gros Ventre	Algonquian	Latn	Atsina		
att	Pamplona Atta	Philippine				
atu	Reel					
atv	Northern Altai	Turkic	Cyrl	Northern Altay, Altai, Altay		
atw	Atsugewi	Palaihnihan	Latn	Atsugé		
atx	Arutani		Latn			
aty	Aneityum	Oceanic				
atz	Arta					
aua	Asumboa	Oceanic				
aub	Alugu	Loloish				
auc	Huaorani	isolate	Latn	Waorani, Sabela, Wao, Huao, Aushiri, Ssabela, Wao Terero, Auka, Auca		
aud	Anuta	Polynesian	Latn			
aug	Aguna					
auh	Aushi					
aui	Anuki	Western Oceanic				
auj	Augila	Berber		Awjilah, Awjila		
auk	Heyo	Torricelli				
aul	Aulua	North-Central Vanuatu				
aum	Asu		Latn	Abewa, Asu (Nigeria)		
aun	Molmo One	Torricelli				
auo	Auyokawa					
aup	Makayam					
auq	Anus	Western Oceanic		A, Korur, Korurnus		
aur	Aruek	Torricelli				
aut	Austral	Polynesian				
auu	Auye					
auw	Awyi					
aux	Aurá					
auy	Auyana					
auz	Uzbeki Arabic	Arabic		Uzbek Arabic		
avb	Avau	Western Oceanic				
avd	Alviri-Vidari	Iranian	fa-Arab	Alviri, Vidari		
avi	Avikam	Kwa				
avk	Kotava	constructed				
avl	Eastern Egyptian Bedawi Arabic	Arabic	Arab	Bedawi Arabic, Levantine Bedawi Arabic		Yes
avm	Angkamuthi	Paman	Latn			
avn	Avatime	Kwa				
avo	Agavotaguerra	Arawakan				
avs	Aushiri	Zaparoan				
avt	Au	Torricelli				
avu	Avokaya					
avv	Avá-Canoeiro	Tupian		Avá, Canoe		
awa	Awadhi	Indo-Aryan	Deva, Kthi, fa-Arab			
awb	Awa (New Guinea)			Awa, Awa (Papua New Guinea)		
awc	Cicipu	Benue-Congo				
awe	Awetí	Tupian				
awg	Anguthimri	Pama-Nyungan		Alngith, Leningitij, Mpakwithi		
awh	Awbono					
awi	Aekyom			Awin		
awk	Awabakal	Pama-Nyungan	Latn			
awm	Arawum	Trans-New Guinea				
awn	Awngi	Cushitic				
awo	Awak	Atlantic-Congo				
awr	Awera	Lakes Plain				
aws	South Awyu	Trans-New Guinea				
awt	Araweté	Tupian				
awu	Central Awyu					
awv	Jair Awyu					
aww	Awun					
awx	Awara	Finisterre				
awy	Edera Awyu	Trans-New Guinea				
axb	Abipon	Guaicuruan		Abipón, Callaga, Kalyaga		
axe	Ayerrerenge	Pama-Nyungan				
axg	Mato Grosso Arára					
axk	Aka (Central Africa)	Bantu	Latn	Yaka, Yaka (Central African Republic), Aka, Beka		
axl	Lower Southern Aranda					
axm	Middle Armenian	Armenian	Armn			Yes
axx	Xaragure	New Caledonian		Xârâgurè		
aya	Awar	Papuan				
ayb	Ayizo Gbe					
ayd	Ayabadhu					
aye	Ayere					
ayg	Ginyanga					
ayh	Hadrami Arabic	Arabic	Arab	Hadhrami Arabic		Yes
ayi	Leyigha	Benue-Congo				
ayk	Akuku	Edoid	Latn			
ayl	Libyan Arabic	Arabic	Arab			Yes
ayn	Sanaani Arabic	Arabic	Arab			Yes
ayo	Ayoreo		Latn			
ayp	North Mesopotamian Arabic	Arabic	Arab			Yes
ayq	Ayi			Ayi (New Guinea), Ayi (Papua New Guinea)		
ays	Sorsogon Ayta	Philippine				
ayt	Bataan Ayta	Philippine		Magbukun Ayta, Mariveleño		
ayu	Ayu					
ayy	Tayabas Ayta	Philippine				
ayz	Maybrat			Mai Brat, Ajamaru, Ayamaru		
aza	Azha	Loloish				
azd	Eastern Durango Nahuatl	Nahuan				
azg	San Pedro Amuzgos Amuzgo	Oto-Manguean		Upper Eastern Amuzgo, Oaxaca Amuzgo		
azm	Ipalapa Amuzgo	Oto-Manguean		Lower Eastern Amuzgo		
azn	Western Durango Nahuatl	Nahuan				
azo	Awing	Bantoid				
azt	Faire Atta	Philippine				
azz	Highland Puebla Nahuatl	Nahuan				
baa	Babatana	Western Oceanic		Mbambatana		
bab	Bainouk-Gunyuño	Senegambian				
bac	Badui	Malayo-Sumbawan				
bae	Baré	Arawakan	Latn	Barawana		
baf	Nubaca	Bantoid				
bag	Tuki	Bantoid				
bah	Bahamian Creole	creole or pidgin		Bahamian Creole English, Bahamian, Bahamas Creole, Bahamas Creole English		
baj	Barakai	Central Malayo-Polynesian				
bal	Baluchi	Iranian	fa-Arab	Balochi, Southern Baluchi, Southern Balochi, Eastern Baluchi, Eastern Balochi, Western Baluchi, Western Balochi		
ban	Balinese	Malayo-Sumbawan	Latn, Bali			
bao	Waimaha	Tucanoan				
bap	Bantawa					
bar	Bavarian	West Germanic	Latn	Austro-Bavarian		
bas	Basaa	Bantu		Basa (Cameroon), Basa		
bau	Badanchi			Bada, Bada (Nigeria)		
bav	Babungo	Benue-Congo	Latn	Vengo		
baw	Bambili-Bambui	Bantoid				
bax	Bamum	Bantoid	Latn, Bamu	Bamun		
bay	Batuley					
bba	Baatonum					
bbb	Barai					
bbc	Toba Batak	Batak	Latn, Batk	Batak Toba		
bbd	Bau					
bbe	Bangba	Ubangian				
bbf	Baibai					
bbg	Barama					
bbh	Bugan	Mon-Khmer		Bogan		
bbi	Barombi					
bbj	Ghomálá'	Bamileke				
bbk	Babanki					
bbl	Bats	Nakh	Geor	Batsbi, Tsova-Tush		Yes
bbm	Babango					
bbn	Uneapa	Western Oceanic				
bbo	Konabéré			Bobo Fing, Black Bobo, Northern Bobo Madaré, Bobo		
bbp	West Central Banda					
bbq	Bamali	Bantoid				
bbr	Girawa					
bbs	Bakpinka	Benue-Congo				
bbt	Mburku					
bbu	Bakulung			Kulung, Kulung (Nigeria)		
bbv	Karnai					
bbw	Baba	Bantoid				
bbx	Bubia					
bby	Befang	Bantoid				
bbz	Babalia Creole Arabic	creole or pidgin		Babalia Arabic		
bca	Central Bai	Sino-Tibetan		Jianchuan Bai		
bcb	Bainouk-Samik	Senegambian				
bcd	North Babar					
bce	Bamenyam	Bantoid				
bcf	Bamu					
bcg	Baga Pokur			Baga Binari, Baga Mboteni		
bch	Bariai	Western Oceanic				
bci	Baoule		Latn	Baoulé, Bawule		
bcj	Bardi					
bck	Bunaba	Bunuban				
bcl	Bikol Central	Philippine	Latn	Central Bikol, Bikol		
bcm	Bannoni	Western Oceanic				
bcn	Bibaali			Bali, Bali (Nigeria), Abaali		
bco	Kaluli					
bcp	Bali			Bali (Congo), Bali (Democratic Republic of the Congo), Baali, Kibali, Libaali		
bcq	Bench					
bcr	Babine-Witsuwit'en	Athabaskan	Latn	Babine, Witsuwit'en		
bcs	Kohumono	Benue-Congo				
bct	Bendi					
bcu	Awad Bing	Western Oceanic				
bcv	Shoo-Minda-Nye	Benue-Congo		Shoo, Minda, Nye		
bcw	Bana					
bcy	Bacama					
bcz	Bainouk-Gunyaamolo	Senegambian				
bda	Bayot					
bdb	Basap					
bdc	Emberá-Baudó					
bdd	Bunama	Western Oceanic				
bde	Bade					
bdf	Biage					
bdg	Bonggi					
bdh	Tara Baka			Baka, Baka (Sudan)		
bdi	Burun	Eastern Sudanic	Latn	Northern Burun, Maiak, Mayak, Mughaja, Kurmuk		
bdj	Bai					
bdk	Budukh	Lezghian	Cyrl	Budugh		
bdl	Indonesian Bajau					
bdm	Buduma	Central Chadic	Latn	Yedina, Kuri		
bdn	Baldemu					
bdo	Morom					
bdp	Bende					
bdq	Bahnar	Mon-Khmer				
bdr	West Coast Bajau	Sama-Bajaw	Latn			
bds	Burunge	Cushitic				
bdt	Bokoto					
bdu	Oroko			Bima		
bdv	Bodo Parja					
bdw	Baham					
bdx	Budong-Budong					
bdy	Bandjalang	Pama-Nyungan	Latn			
bdz	Badeshi					
bea	Beaver					
beb	Bebele	Bantu				
bec	Iceve-Maci	Bantoid				
bed	Bedoanas	Halmahera-Cenderawasih				
bee	Byangsi					
bef	Benabena					
beg	Belait	North Sarawakan		Lemeting		
beh	Biali					
bei	Bekati'					
bej	Beja	Cushitic	Arab			
bek	Bebeli	Western Oceanic				
bem	Bemba	Bantu		Bemba (Zambia)		
beo	Beami					
bep	Besoa					
beq	Beembe					
bes	Besme					
bet	Guiberoua Béte					
beu	Blagar			Belagar		
bev	Daloa Bété					
bew	Betawi	creole or pidgin	Latn			
bex	Jur Modo					
bey	Akuwagel	Torricelli		Beli, Beli (New Guinea), Beli (Papua New Guinea)		
bez	Kibena			Bena, Bena (Tanzania)		
bfa	Bari	Eastern Sudanic	Latn			
bfb	Pauri Bareli					
bfc	Northern Bai	Sino-Tibetan		Bijiang Bai, Laemae, Lama, Panyi Bai		
bfd	Bafut	Bantoid				
bfe	Betaf					
bff	Bofi					
bfg	Busang Kayan					
bfh	Blafe					
bfi	British Sign Language	sign		BSL		
bfj	Bafanji	Bantoid				
bfk	Ban Khor Sign Language	sign				
bfl	Banda-Ndélé					
bfm	Mmen	Bantoid				
bfn	Bunak					
bfo	Malba Birifor					
bfp	Beba	Bantoid				
bfq	Badaga	Dravidian	Knda			
bfr	Bazigar	Dravidian				
bfs	Southern Bai	Sino-Tibetan		Dali Bai		
bft	Balti	Tibeto-Burman				
bfu	Gahri					
bfw	Bondo	Munda		Remo		
bfx	Bantayanon					
bfy	Bagheli	Indo-Aryan	Deva			
bfz	Mahasu Pahari					
bga	Gwamhi-Wuri					
bgb	Bobongko					
bgc	Haryanvi	Indo-Aryan	Deva			
bgd	Rathwi Bareli					
bge	Bauria					
bgf	Bangandu					
bgg	Bugun					
bgi	Giangan					
bgj	Bangolan	Bantoid				
bgk	Bit	Mon-Khmer				
bgl	Bo	Vietic		Bo (Laos)		
bgo	Baga Koga					
bgq	Bagri	Indo-Aryan				
bgr	Bawm Chin	Kukish		Bawm, Banjogi		
bgs	Tagabawa					
bgt	Bughotu	Southeast Solomonic	Latn	Bugotu		
bgu	Mbongno	Bantoid				
bgv	Warkay-Bipim					
bgw	Bhatri	Indo-Aryan				
bgx	Balkan Gagauz Turkish	Oghuz	Latn	Balkan Turkic		
bgy	Benggoi					
bgz	Banggai	Saluan-Banggai	Latn			
bha	Bharia	Dravidian	Deva			
bhb	Bhili	Indo-Aryan	Deva			
bhc	Biga	Halmahera-Cenderawasih				
bhd	Bhadrawahi					
bhe	Bhaya	Indo-Aryan				
bhf	Odiai					
bhg	Binandere					
bhh	Bukhari	Iranian	Cyrl, Hebr, Latn, fa-Arab	Bukhori, Bukharian, Bukharic, Buchari, Buchori, Bucharian, Bucharic		
bhi	Bhilali					
bhj	Bahing					
bhl	Bimin					
bhm	Bathari					
bhn	Bohtan Neo-Aramaic	Aramaic				
bho	Bhojpuri	Indo-Aryan	Deva			
bhp	Bima	Central Malayo-Polynesian	Latn	Bimanese		
bhq	Tukang Besi South					
bhs	Buwal					
bht	Bhattiyali					
bhu	Bhunjia	Indo-Aryan	Deva, Orya			
bhv	Bahau					
bhw	Biak	Halmahera-Cenderawasih	Latn			
bhx	Bhalay					
bhy	Bhele					
bhz	Bada			Bada (Indonesia)		
bia	Badimaya	Southwest Pama-Nyungan				
bib	Bissa					
bic	Bikaru					
bid	Bidiyo					
bie	Bepour					
bif	Biafada	Senegambian				
big	Biangai					
bij	Vaghat-Ya-Bijim-Legeri					
bil	Bile					
bim	Bimoba					
bin	Edo	Edoid	Latn	Bini		
bio	Nai					
bip	Bila					
biq	Bipi	Admiralty Islands				
bir	Bisorio					
bit	Berinomo					
biu	Biete	Kukish				
biv	Southern Birifor					
biw	Kol (Cameroon)	Bantu		Kol		
bix	Bijori	Munda				
biy	Birhor	Munda				
biz	Baloi					
bja	Budza	Bantu		Buja		
bjb	Banggarla					
bjc	Bariji					
bje	Biao-Jiao Mien					
bjf	Barzani Jewish Neo-Aramaic	Aramaic				
bjg	Bidyogo					
bjh	Bahinemo					
bji	Burji	Cushitic				
bjj	Kanauji	Indo-Aryan	Deva			
bjk	Barok	Western Oceanic				
bjl	Bulu (New Guinea)	Western Oceanic		Bulu (Papua New Guinea), Bulu		
bjm	Bajelani	Iranian				
bjn	Banjarese	Malayic	Latn, Arab	Banjar		
bjo	Mid-Southern Banda					
bjp	Fanamaket	Oceanic				
bjr	Binumarien					
bjs	Bajan					
bjt	Balanta-Ganja					
bju	Busuu	Bantoid				
bjv	Bedjond					
bjw	Bakwé					
bjx	Banao Itneg					
bjy	Bayali					
bjz	Baruga	Trans-New Guinea	Latn			
bka	Kyak					
bkc	Baka	Ubangian		Baka (Cameroon)		
bkd	Binukid					
bkf	Beeke					
bkg	Buraka	Ubangian				
bkh	Bakoko					
bki	Baki	North-Central Vanuatu				
bkj	Pande					
bkk	Brokskat					
bkl	Berik					
bkm	Kom (Cameroon)	Bantoid	Latn	Kom		
bkn	Bukitan	Malayo-Polynesian		Bekatan, Bakatan, Baketan		
bko	Kwa'	Bamileke				
bkp	Iboko			Boko, Boko (Congo), Boko (Democratic Republic of the Congo)		
bkq	Bakairí	Cariban				
bkr	Bakumpai					
bks	Masbate Sorsogon					
bkt	Boloki					
bku	Buhid	Philippine	Buhd			
bkv	Bekwarra	Benue-Congo				
bkw	Bekwel					
bkx	Baikeno	Central Malayo-Polynesian				
bky	Bokyi	Benue-Congo				
bkz	Bungku					
bla	Blackfoot	Algonquian	Latn	Siksika, Blackfeet		
blb	Bilua					
blc	Bella Coola	Salishan	Latn	Nuxálk, Nuxalk		
bld	Bolango					
ble	Balanta-Kentohe					
blf	Buol					
blg	Balau					
blh	Kuwaa					
bli	Bolia					
blj	Bolongan					
blk	Pa'o Karen					
bll	Biloxi	Siouan				
blm	Beli			Behli, Beili, Jur Beli, Beli (Sudan), Beli (South Sudan)		
bln	Southern Catanduanes Bicolano					
blo	Anii					
blp	Blablanga	Western Oceanic				
blq	Baluan-Pam	Admiralty Islands	Latn			
blr	Blang	Austro-Asiatic				
bls	Balaesang					
blt	Tai Dam	Southwestern Tai	Tavt			
blv	Bolo					
blw	Balangao					
blx	Mag-Indi Ayta					
bly	Notre					
blz	Balantak					
bma	Lame					
bmb	Bembe		Latn	Bemba, Kinyabemba		
bmc	Biem	Western Oceanic				
bmd	Baga Manduri					
bme	Limassa	Ubangian				
bmf	Bom					
bmg	Bamwe					
bmh	Kein					
bmi	Bagirmi					
bmj	Bote-Majhi					
bmk	Ghayavi	Western Oceanic				
bml	Bomboli					
bmn	Bina	Western Oceanic		Bina (New Guinea), Bina (Papua New Guinea)		
bmo	Bambalang	Bantoid				
bmp	Bulgebi	Finisterre				
bmq	Bomu					
bmr	Muinane					
bmt	Biao Mon					
bmu	Somba-Siawari					
bmv	Bum	Bantoid				
bmw	Bomwali					
bmx	Baimak					
bmz	Baramu					
bna	Bonerate					
bnb	Bookan					
bnc	Bontoc	Philippine	Latn	Bontok, Finallig		
bnd	Banda	Central Malayo-Polynesian		Banda (Indonesia)		
bne	Bintauna	Philippine				
bnf	Masiwang	Central Malayo-Polynesian	Latn	Bonfia		
bng	Benga					
bni	Bangi	Bantu	Latn	Bobangi, Bubangi		
bnj	Eastern Tawbuid					
bnk	Bierebo	North-Central Vanuatu				
bnl	Boon	Cushitic				
bnm	Batanga	Bantu	Latn			
bnn	Bunun	Austronesian	Latn			
bno	Asi					
bnp	Bola	Western Oceanic				
bnq	Bantik					
bnr	Butmas-Tur	North-Central Vanuatu				
bns	Bundeli	Indo-Aryan	Deva	Bundelkhandi		
bnu	Bentong					
bnv	Beneraf					
bnw	Bisis					
bnx	Bangubangu					
bny	Bintulu	North Sarawakan	Latn			
bnz	Beezen					
boa	Bora					
bob	Aweer	Cushitic				
boe	Mundabli	Bantoid				
bof	Bolon					
bog	Bamako Sign Language	sign				
boh	Boma					
boi	Barbareño	Chumashan				
boj	Anjam					
bok	Bonjo	Atlantic-Congo				
bol	Bole	Chadic				
bom	Berom	Atlantic-Congo	Latn	Birom		
bon	Bine					
boo	Tiemacèwè Bozo					
bop	Bonkiman	Finisterre				
boq	Bogaya					
bor	Borôro		Latn			
bot	Bongo					
bou	Bondei	Bantu	Latn	Boondei, Boondéi		
bov	Tuwuli					
bow	Rema					
box	Buamu					
boy	Bodo (Central Africa)			Bodo (Central African Republic), Bodo		
boz	Tiéyaxo Bozo					
bpa	Dakaka					
bpb	Barbacoas					
bpd	Banda-Banda					
bpg	Bonggo	Western Oceanic				
bph	Botlikh	Avaro-Andian	Cyrl	Botlix		
bpi	Bagupi					
bpj	Binji					
bpk	Orowe	New Caledonian				
bpl	Broome Pearling Lugger Pidgin	creole or pidgin	Latn			
bpm	Biyom					
bpn	Dzao Min					
bpo	Anasi					
bpp	Kaure					
bpq	Banda Malay					
bpr	Koronadal Blaan					
bps	Sarangani Blaan					
bpt	Barrow Point					
bpu	Bongu					
bpv	Bian Marind					
bpx	Palya Bareli					
bpy	Bishnupriya Manipuri	Indo-Aryan	Beng	Bishnupriya, Manipuri Bishnupriya		
bpz	Bilba	Central Malayo-Polynesian	Latn			
bqa	Tchumbuli					
bqb	Bagusa					
bqc	Boko			Boko (Benin)		
bqd	Bung					
bqf	Baga Kaloum					
bqg	Bago-Kusuntu					
bqh	Baima					
bqi	Bakhtiari	Iranian	fa-Arab			
bqj	Bandial					
bqk	Banda-Mbrès					
bql	Bilakura					
bqm	Wumboko					
bqn	Bulgarian Sign Language	sign				
bqo	Balo	Bantoid				
bqp	Busa					
bqq	Biritai					
bqr	Burusu					
bqs	Bosngun	Papuan				
bqt	Bamukumbit	Bantoid				
bqu	Boguru					
bqv	Begbere-Ejar					
bqw	Buru (Nigeria)	Bantoid		Buru		
bqx	Baangi					
bqy	Bengkala Sign Language	sign				
bqz	Bakaka					
bra	Braj	Indo-Aryan	Deva, Guru	Brij Bhasha, Braj Bhasha, Braj Bhakha, Dehaati Zabaan		
brb	Lave					
brc	Berbice Creole Dutch	creole or pidgin	Latn	Berbice Dutch, Berbice Dutch Creole, Berbice Creole		
brd	Baraamu					
brf	Bera					
brg	Baure	Arawakan	Latn	Bauré		
brh	Brahui	Dravidian	Arab, Latn			
bri	Mokpwe	Bantu	Latn			
brj	Bieria	North-Central Vanuatu				
brk	Birked					
brl	Birwa					
brm	Barambu	Zande				
brn	Boruca					
bro	Brokkat					
brp	Barapasi					
brq	Breri	Papuan				
brr	Birao	Southeast Solomonic				
brs	Baras			Ende, West Kaili		
brt	Bitare	Bantoid		Njwande		
bru	Eastern Bru	Mon-Khmer				
brv	Western Bru	Mon-Khmer				
brw	Bellari	Dravidian				
brx	Bodo (India)	Tibeto-Burman	Deva, Latn	Bodo, Mech		
bry	Burui					
brz	Bilbil	Western Oceanic				
bsa	Abinomn					
bsb	Brunei Bisaya					
bsc	Bassari					
bse	Wushi					
bsf	Bauchi	Kainji				
bsg	Bashkardi	Iranian				
bsh	Kati	Nuristani				
bsi	Bassossi					
bsj	Bangwinji					
bsk	Burushaski	isolate				
bsl	Basa-Gumna	Kainji				
bsm	Busami	Halmahera-Cenderawasih				
bsn	Barasana	Tucanoan				
bso	Buso					
bsp	Baga Sitemu					
bsq	Bassa	Kru	Latn, Bass			
bsr	Bassa-Kontagora					
bss	Akoose					
bst	Basketo			Basketto, Baskatta, Mesketo, Misketto		
bsu	Bahonsuai					
bsv	Baga Sobané					
bsw	Baiso	Cushitic				
bsx	Yangkam	Bantoid				
bsy	Sabah Bisaya					
bta	Bata					
btc	Bati (Cameroon)	Benue-Congo		Bati		
btd	Dairi Batak	Batak	Latn, Batk	Batak Dairi		
bte	Gamo-Ningi	Kainji				
btf	Birgit					
btg	Gagnoa Bété					
bth	Biatah Bidayuh					
bti	Burate					
btj	Bacanese Malay	Malayic	Latn			
btm	Mandailing Batak	Batak	Latn, Batk	Batak Mandailing		
btn	Ratagnon					
bto	Iriga Bicolano					
btp	Budibud	Western Oceanic				
btq	Batek					
btr	Baetora					
bts	Simalungun Batak	Batak	Latn, Batk	Batak Simalungun		
btt	Bete-Bendi	Benue-Congo				
btu	Batu	Bantoid				
btv	Bateri					
btw	Butuanon					
btx	Karo Batak	Batak	Latn, Batk	Batak Karo		
bty	Bobot	Central Malayo-Polynesian				
btz	Alas-Kluet Batak	Batak	Latn, Batk	Batak Alas-Kluet		
bua	Buryat	Mongolic	Cyrl	Buriat		
bub	Bua					
buc	Bushi					
bud	Ntcham					
bue	Beothuk					
buf	Bushoong					
bug	Buginese	South Sulawesi	Bugi, Latn			
buh	Younuo Bunu					
bui	Bongili					
buj	Basa-Gurmana	Kainji				
buk	Bugawac	Western Oceanic				
bum	Bulu (Cameroon)	Bantu	Latn	Bulu		
bun	Sherbro					
buo	Terei					
bup	Busoa					
buq	Brem					
bus	Bokobaru					
but	Bungain	Torricelli				
buu	Budu					
buv	Bun					
buw	Bubi					
bux	Boghom					
buy	Bullom So					
bva	Barein					
bvb	Bube	Bantu	Latn			
bvc	Baelelea	Southeast Solomonic				
bvd	Baeggu	Southeast Solomonic		Mbaenggu, Baegu		
bve	Berau Malay	Malayic	Latn			
bvf	Boor					
bvg	Bonkeng					
bvh	Bure	Chadic				
bvi	Belanda Viri					
bvj	Baan	Benue-Congo				
bvk	Bukat					
bvl	Bolivian Sign Language	sign				
bvm	Bamunka					
bvn	Buna	Torricelli				
bvo	Bolgo					
bvp	Bumang					
bvq	Birri					
bvr	Burarra	Arnhem				
bvt	Bati (Indonesia)	Malayo-Polynesian		Bati		
bvu	Bukit Malay					
bvv	Baniva	Arawakan				
bvw	Boga					
bvx	Dibole					
bvy	Baybayanon					
bvz	Bauzi					
bwa	Bwatoo	New Caledonian				
bwb	Namosi-Naitasiri-Serua	Central-Eastern Oceanic				
bwc	Bwile					
bwd	Bwaidoka	Western Oceanic				
bwe	Bwe Karen					
bwf	Boselewa	Western Oceanic				
bwg	Barwe					
bwh	Bishuo	Bantoid				
bwi	Baniwa	Arawakan		Baniba, Baniva, Carutana, Carútana, Carúzana, Izaneni, Karu, Tapuya		
bwj	Láá Láá Bwamu					
bwk	Bauwaki	Trans-New Guinea				
bwl	Bwela	Bantu				
bwm	Biwat			Mundugumor		
bwn	Wunai Bunu					
bwo	Shinasha			Boro, Boro (Ethiopia), Borna, Bworo, Sinicho		
bwp	Mandobo Bawah					
bwq	Southern Bobo			Bobo Madaré, Southern Bobo Madaré, Bobo		
bwr	Bura	Chadic	Latn	Bura-Pabir, Pabir, Burra		
bws	Bomboma	Bantu				
bwt	Bafaw-Balong					
bwu	Buli (Ghana)	Gur		Buli		
bww	Bwa					
bwx	Bu-Nao Bunu					
bwy	Cwi Bwamu	Gur				
bwz	Bwisi					
bxa	Bauro	Southeast Solomonic		Tairaha		
bxb	Belanda Bor	Eastern Sudanic				
bxc	Molengue					
bxd	Pela					
bxe	Ongota	Cushitic		Birale, Birayle		
bxf	Bilur	Western Oceanic				
bxg	Bangala	Bantu	Latn	Ngala		
bxh	Buhutu	Western Oceanic				
bxi	Pirlatapa	Karnic				
bxj	Bayungu	Southwest Pama-Nyungan				
bxk	Bukusu					
bxl	Jalkunan					
bxn	Burduna	Southwest Pama-Nyungan				
bxo	Barikanchi			Barikanci, Barikanchi Pidgin		
bxp	Bebil					
bxq	Beele	Chadic				
bxs	Busam					
bxv	Berakou					
bxw	Banka			Bankagooma		
bxz	Binahari					
bya	Batak	Philippine	Tagb			
byb	Bikya	Bantoid				
byc	Ubaghara	Benue-Congo				
byd	Benyadu'					
bye	Pouye					
byf	Bete					
byg	Baygo	Eastern Sudanic				
byh	Bujhyal					
byi	Buyu			Buya		
byj	Binawa			Bina, Bina (Nigeria)		
byk	Biao					
byl	Bayono					
bym	Bidyara	Pama-Nyungan	Latn			
byn	Blin	Cushitic	Ethi, Latn	Bilin, Bilen, Belen, Bilein		
byo	Biyo	Loloish		Piyo, Biyue		
byp	Bumaji	Benue-Congo				
byq	Basay	Austronesian		Basai		
byr	Baruya					
bys	Burak					
byt	Berti					
byv	Medumba	Bamileke				
byw	Belhariya					
byx	Qaqet					
byz	Banaro	Papuan				
bza	Bandi					
bzb	Andio					
bzd	Bribri	Chibchan	Latn			
bze	Jenaama Bozo					
bzf	Boikin					
bzg	Babuza	Austronesian				
bzh	Mapos Buang	Western Oceanic				
bzi	Bisu	Loloish				
bzj	Belize Kriol English			Belizean Creole, Belizean Creole English, Belizean Kriol, Kriol		
bzk	Nicaraguan Creole			Nicaraguan Creole English, Nicaragua Creole English		
bzl	Boano (Sulawesi)	Malayo-Polynesian		Boano, Austronesian Boano, Totoli Boano		
bzm	Bolondo					
bzn	Boano (Maluku)	Malayo-Polynesian		Boano, Austronesian Boano, Seram Boano		
bzo	Bozaba					
bzp	Kemberano					
bzq	Buli (Indonesia)	Halmahera-Cenderawasih		Buli		
bzr	Biri					
bzs	Brazilian Sign Language	sign		LGB, LSB, LSCB, Libras		
bzu	Burmeso					
bzv	Bebe	Bantoid		Naami		
bzw	Basa	Kainji		Basa (Nigeria), Basa-Benue		
bzx	Hainyaxo Bozo					
bzy	Obanliku	Benue-Congo				
bzz	Evant	Bantoid				
caa	Ch'orti'	Mayan	Latn			
cab	Garifuna	Arawakan	Latn			
cac	Chuj	Mayan	Latn			
cad	Caddo	Caddoan	Latn			
cae	Laalaa	Senegambian	Latn			
caf	Southern Carrier	Athabaskan	Latn			
cag	Nivaclé	Matacoan				
cah	Cahuarano	Zaparoan				
caj	Chané	Arawakan				
cak	Cakchiquel	Mayan	Latn	Kaqchikel, Kakchiquel, Cachiquel		
cal	Carolinian	Micronesian	Latn			
cam	Cemuhî	New Caledonian				
can	Chambri	Lower Sepik	Latn			
cao	Chácobo	Panoan	Latn			
cap	Chipaya	Uru-Chipaya	Latn			
caq	Car Nicobarese					
car	Galibi Carib	Cariban	Latn	Carib, Caribe, Cariña, Galibi, Galibí, Kalihna, Kali'na, Kalinya, Maraworno, Marworno		
cas	Tsimané					
cav	Cavineña	Tacanan	Latn	Cavinena		
caw	Callawalla					
cax	Chiquitano	isolate	Latn			
cay	Cayuga	Iroquoian				
caz	Canichana					
cbb	Cabiyarí	Arawakan				
cbc	Carapana	Tucanoan				
